YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2019,2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,715.8,715.8,,,688.4,743.2,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,CVD,CVD08,,CRDRATE,AGE,AGE65P,,,,
2019,2019,VT,Vermont,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,Number,Number,183.0,183.0,,,,,Sex,Female,,,,,POINT (-72.51764079099962 43.62538123900049),50,COPD,COPD05,,NMBR,SEX,SEXF,,,,
2019,2019,WA,Washington,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,211.7,211.7,,,203.5,219.9,Age,Age >=65,,,,,POINT (-120.47001078999972 47.52227862900048),53,COPD,COPD05,,CRDRATE,AGE,AGE65P,,,,
2019,2019,VT,Vermont,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,1248.0,1248.0,,,,,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),50,CVD,CVD06,,NMBR,OVERALL,OVR,,,,
2019,2019,WV,West Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,255.0,255.0,,,,,Sex,Male,,,,,POINT (-80.71264013499967 38.66551020200046),54,ALC,ALC09,,NMBR,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,142.0,142.0,,,,,Age,Age 45-64,,,,,POINT (-80.71264013499967 38.66551020200046),54,CVD,CVD07,,NMBR,AGE,AGE4564,,,,
2019,2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,192.5,192.5,,,185.8,199.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),54,CVD,CVD08,,CRDRATE,RACE,WHT,,,,
2020,2020,AL,Alabama,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,23650.0,23650.0,,,,,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD03,,NMBR,SEX,SEXM,,,,
2019,2019,WY,Wyoming,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Age-adjusted Rate,151.2,151.2,,,135.3,167.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-108.10983035299967 43.23554134300048),56,COPD,COPD05,,AGEADJRATE,RACE,WHT,,,,
2019,2019,UT,Utah,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,1046.0,1046.0,,,,,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD08,,NMBR,SEX,SEXM,,,,
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,10198.0,10198.0,,,,,Age,Age >=65,,,,,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD09,,NMBR,AGE,AGE65P,,,,
2019,2019,VA,Virginia,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,127.0,127.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-78.45789046299967 37.54268067400045),51,CVD,CVD08,,NMBR,RACE,HIS,,,,
2019,2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,159.0,159.0,,,,,Age,Age 45-64,,,,,POINT (-72.51764079099962 43.62538123900049),50,CVD,CVD08,,NMBR,AGE,AGE4564,,,,
2019,2019,WY,Wyoming,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,563.0,563.0,,,,,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,CVD,CVD08,,NMBR,OVERALL,OVR,,,,
2019,2019,WA,Washington,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,1089.0,1089.0,,,,,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),53,ALC,ALC09,,NMBR,OVERALL,OVR,,,,
2019,2019,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,5480.0,5480.0,,,,,Age,Age >=65,,,,,POINT (-78.45789046299967 37.54268067400045),51,COPD,COPD06,,NMBR,AGE,AGE65P,,,,
2019,2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,2634.0,2634.0,,,,,Age,Age 45-64,,,,,POINT (-78.45789046299967 37.54268067400045),51,CVD,CVD09,,NMBR,AGE,AGE4564,,,,
2019,2019,VA,Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,523.0,523.0,,,,,Age,Age 45-64,,,,,POINT (-78.45789046299967 37.54268067400045),51,ALC,ALC09,,NMBR,AGE,AGE4564,,,,
2019,2019,WA,Washington,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,189.9,189.9,,,183.2,196.6,Sex,Female,,,,,POINT (-120.47001078999972 47.52227862900048),53,COPD,COPD06,,CRDRATE,SEX,SEXF,,,,
2019,2019,UT,Utah,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,1335.0,1335.0,,,,,Age,Age >=65,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD08,,NMBR,AGE,AGE65P,,,,
2020,2020,AL,Alabama,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,298.4,298.4,,,290.2,306.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD06,,AGEADJRATE,RACE,WHT,,,,
2019,2019,VT,Vermont,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,444.0,444.0,,,,,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),50,COPD,COPD04,,NMBR,OVERALL,OVR,,,,
2019,2019,VA,Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,815.0,815.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,ALC,ALC09,,NMBR,RACE,WHT,,,,
2020,2020,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,129.3,129.3,,,125.4,133.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CVD,CVD08,,CRDRATE,RACE,WHT,,,,
2019,2019,WV,West Virginia,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,"cases per 1,000",Age-adjusted Rate,156.81,156.81,,,154.72,158.91,Sex,Female,,,,,POINT (-80.71264013499967 38.66551020200046),54,COPD,COPD03,,AGEADJRATE,SEX,SEXF,,,,
2020,2020,AL,Alabama,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,164.3,164.3,,,156.3,172.3,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD05,,CRDRATE,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,139.0,139.0,,,,,Sex,Female,,,,,POINT (-80.71264013499967 38.66551020200046),54,ALC,ALC09,,NMBR,SEX,SEXF,,,,
2020,2020,AL,Alabama,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,311.8,311.8,,,300.1,323.5,Age,Age >=65,,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD05,,CRDRATE,AGE,AGE65P,,,,
2019,2019,WA,Washington,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,1132.0,1132.0,,,,,Age,Age 45-64,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD08,,NMBR,AGE,AGE4564,,,,
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,129.7,129.7,,,100.7,164.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD09,,CRDRATE,RACE,AIAN,,,,
2019,2019,WA,Washington,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,5897.0,5897.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD08,,NMBR,RACE,WHT,,,,
2019,2019,WI,Wisconsin,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,252.4,252.4,,,218.8,286.0,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),55,COPD,COPD06,,AGEADJRATE,RACE,BLK,,,,
2019,2019,WI,Wisconsin,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,271.0,271.0,,,,,Sex,Female,,,,,POINT (-89.81637074199966 44.39319117400049),55,ALC,ALC09,,NMBR,SEX,SEXF,,,,
2019,2019,WA,Washington,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,9806.0,9806.0,,,,,Age,Age >=65,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD09,,NMBR,AGE,AGE65P,,,,
2019,2019,WI,Wisconsin,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,186.0,186.0,,,179.0,192.9,Sex,Female,,,,,POINT (-89.81637074199966 44.39319117400049),55,COPD,COPD06,,AGEADJRATE,SEX,SEXF,,,,
2019,2019,WA,Washington,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,134.8,134.8,,,132.4,137.3,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD09,,AGEADJRATE,OVERALL,OVR,,,,
2020,2020,AL,Alabama,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,318.7,318.7,,,306.8,330.5,Age,Age >=65,,,,,POINT (-86.63186076199969 32.84057112200048),1,CVD,CVD07,,CRDRATE,AGE,AGE65P,,,,
2020,2020,AL,Alabama,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,2957.0,2957.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,DIA,DIA03,,NMBR,RACE,WHT,,,,
2019,2019,WA,Washington,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,173.6,173.6,,,169.4,177.8,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD09,,CRDRATE,SEX,SEXM,,,,
2019,2019,WV,West Virginia,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,32349.0,32349.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),54,COPD,COPD03,,NMBR,RACE,WHT,,,,
2020,2020,AL,Alabama,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,3291.0,3291.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD04,,NMBR,RACE,WHT,,,,
2019,2019,WA,Washington,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,3619.0,3619.0,,,,,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,DIA,DIA03,,NMBR,SEX,SEXM,,,,
2020,2020,AL,Alabama,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,"cases per 1,000",Age-adjusted Rate,141.01,141.01,,,138.13,143.89,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD03,,AGEADJRATE,RACE,BLK,,,,
2019,2019,UT,Utah,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,892.4,892.4,,,861.8,923.0,Age,Age >=65,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD09,,CRDRATE,AGE,AGE65P,,,,
2019,2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,161.7,161.7,,,157.9,165.4,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,CVD,CVD09,,CRDRATE,SEX,SEXF,,,,
2019,2019,VT,Vermont,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,197.0,197.0,,,,,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,COPD,COPD04,,NMBR,SEX,SEXM,,,,
2019,2019,WY,Wyoming,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Age-adjusted Rate,254.4,254.4,,,227.5,281.3,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,COPD,COPD06,,AGEADJRATE,SEX,SEXF,,,,
2019,2019,UT,Utah,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,126.6,126.6,,,121.1,132.1,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD09,,CRDRATE,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Age-adjusted Rate,174.4,174.4,,,165.9,183.0,Overall,Overall,,,,,POINT (-80.71264013499967 38.66551020200046),54,COPD,COPD05,,AGEADJRATE,OVERALL,OVR,,,,
2019,2019,WY,Wyoming,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,435.0,435.0,,,,,Sex,Male,,,,,POINT (-108.10983035299967 43.23554134300048),56,CVD,CVD06,,NMBR,SEX,SEXM,,,,
2019,2019,WY,Wyoming,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,"cases per 100,000",Crude Rate,155.9,155.9,,,133.7,178.0,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,COPD,COPD05,,CRDRATE,SEX,SEXF,,,,
2019,2019,UT,Utah,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,159.3,159.3,,,103.1,235.2,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD09,,AGEADJRATE,RACE,HAPI,,,,
2019,2019,VA,Virginia,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,5575.0,5575.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,COPD,COPD04,,NMBR,RACE,WHT,,,,
2019,2019,WV,West Virginia,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,428.8,428.8,,,408.6,448.9,Sex,Male,,,,,POINT (-80.71264013499967 38.66551020200046),54,COPD,COPD06,,CRDRATE,SEX,SEXM,,,,
2019,2019,VT,Vermont,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,246.8,246.8,,,229.3,264.4,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,CVD,CVD09,,CRDRATE,SEX,SEXM,,,,
2019,2019,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,6474.0,6474.0,,,,,Overall,Overall,,,,,POINT (-78.45789046299967 37.54268067400045),51,COPD,COPD06,,NMBR,OVERALL,OVR,,,,
2019,2019,WI,Wisconsin,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,299.5,299.5,,,225.6,389.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),55,COPD,COPD06,,CRDRATE,RACE,AIAN,,,,
2019,2019,WV,West Virginia,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,514.7,514.7,,,491.5,537.9,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,DIA,DIA03,,CRDRATE,AGE,AGE65P,,,,
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,203.0,203.0,,,198.0,207.9,Sex,Male,,,,,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD09,,AGEADJRATE,SEX,SEXM,,,,
2019,2019,VA,Virginia,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",,Number,Number,427.0,427.0,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,COPD,COPD05,,NMBR,RACE,BLK,,,,
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,159.0,159.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD09,,NMBR,RACE,HIS,,,,
2019,2019,WY,Wyoming,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,4063.0,4063.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-108.10983035299967 43.23554134300048),56,COPD,COPD03,,NMBR,RACE,WHT,,,,
2019,2019,UT,Utah,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,"cases per 100,000",Crude Rate,133.6,133.6,,,123.6,143.6,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,COPD,COPD06,,CRDRATE,SEX,SEXF,,,,
2019,2019,UT,Utah,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,3899.0,3899.0,,,,,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,COPD,COPD03,,NMBR,SEX,SEXF,,,,
2019,2019,VA,Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,7008.0,7008.0,,,,,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,CVD,CVD09,,NMBR,SEX,SEXF,,,,
2019,2019,UT,Utah,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older",,Number,Number,1378.0,1378.0,,,,,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD06,,NMBR,SEX,SEXF,,,,
